id,timestamp,exchange.timestamp,price,volume,action,direction
65598162,1430440231989,1430440221000,254.57,80000000,deleted,ask
65598173,1430440232825,1430440232000,232.33,47700000,created,bid
65598174,1430440235083,1430440234000,235.36,901110000,created,bid
65598175,1430440235347,1430440235000,236.30,200000000,created,ask
65598160,1430440236079,1430440221000,233.94,261370000,deleted,bid
65598176,1430440236366,1430440236000,233.68,867295655,created,bid
65598177,1430440236504,1430440236000,234.05,259710000,created,bid
65598163,1430440236678,1430440222000,236.31,375770000,deleted,ask
65598178,1430440237019,1430440236000,236.29,373110000,created,ask
65598176,1430440237785,1430440236000,233.68,867295655,deleted,bid
65598179,1430440238418,1430440238000,233.67,867367668,created,bid
65598177,1430440238499,1430440236000,234.05,259710000,deleted,bid
65598179,1430440238571,1430440238000,233.67,867367668,deleted,bid
65598180,1430440238930,1430440238000,234.05,251020000,created,bid
65598181,1430440239568,1430440239000,233.67,867366059,created,bid
65591036,1430440240391,1430435366000,232.00,500000000,deleted,bid
65598003,1430440241182,1430440121000,239.54,12000000,deleted,ask
65598181,1430440241231,1430440239000,233.67,867366059,deleted,bid
65598182,1430440241711,1430440241000,212.35,2070000000,created,bid
65598183,1430440242098,1430440241000,254.57,80000000,created,ask
65598184,1430440243238,1430440242000,239.19,12000000,created,ask
65598143,1430440243430,1430440212000,237.53,24000000,deleted,ask
65598185,1430440243501,1430440243000,237.63,24000000,created,ask
65598175,1430440243941,1430440235000,236.30,200000000,deleted,ask
65598186,1430440244141,1430440243000,236.28,200000000,created,ask
65598180,1430440245567,1430440238000,234.05,251020000,deleted,bid
65598187,1430440245770,1430440245000,233.67,867348659,created,bid
65598188,1430440246164,1430440245000,236.23,734500000,created,ask
65598178,1430440246172,1430440236000,236.29,373110000,deleted,ask
65598187,1430440246222,1430440245000,233.67,867348659,deleted,bid
65598189,1430440246572,1430440246000,236.27,368520000,created,ask
65598190,1430440246961,1430440246000,233.67,867346575,created,bid
65598190,1430440247022,1430440246000,233.67,867346575,deleted,bid
65598032,1430440247095,1430440140000,242.89,894900000,deleted,ask
65598191,1430440248238,1430440247000,233.65,867441736,created,bid
65598191,1430440248311,1430440247000,233.65,867441736,deleted,bid
65598173,1430440248588,1430440232000,232.33,47700000,deleted,bid
65598192,1430440249754,1430440249000,233.63,867480149,created,bid
65598185,1430440250176,1430440243000,237.63,24000000,deleted,ask
65598193,1430440250265,1430440249000,237.44,24000000,created,ask
65598194,1430440250524,1430440250000,234.01,30000000,created,bid
65598195,1430440251039,1430440250000,233.63,867204821,created,bid
65598151,1430440251476,1430440216000,236.32,212648322,deleted,ask
65598168,1430440251511,1430440223000,233.61,867572972,deleted,bid
65598182,1430440251551,1430440241000,212.35,2070000000,deleted,bid
65598196,1430440251555,1430440251000,234.01,200000000,created,bid
65598197,1430440251694,1430440251000,236.21,212648322,created,ask
65598192,1430440251837,1430440249000,233.63,867480149,deleted,bid
65598195,1430440251839,1430440250000,233.63,867204821,deleted,bid
65598183,1430440251854,1430440241000,254.57,80000000,deleted,ask
65598016,1430440251943,1430440133000,235.26,857199999,deleted,bid
65598198,1430440252209,1430440251000,233.62,867540243,created,bid
65598198,1430440252488,1430440251000,233.62,867540243,deleted,bid
65598186,1430440252593,1430440243000,236.28,200000000,deleted,ask
65598199,1430440252843,1430440252000,236.22,200000000,created,ask
65598159,1430440252943,1430440220000,233.61,867572972,deleted,bid
65598164,1430440252943,1430440222000,233.61,867572972,deleted,bid
65598200,1430440252985,1430440252000,233.84,257060000,created,bid
65598201,1430440253120,1430440252000,229.85,645600000,created,bid
65598189,1430440253183,1430440246000,236.27,368520000,deleted,ask
65598202,1430440253260,1430440252000,233.59,867647445,created,bid
65598203,1430440253524,1430440253000,236.20,371180000,created,ask
65598202,1430440253775,1430440252000,233.59,867647445,deleted,bid
65598204,1430440253786,1430440253000,232.26,13000000,created,bid
65598166,1430440254099,1430440222000,236.57,624070000,deleted,ask
65598205,1430440254426,1430440254000,236.35,624340000,created,ask
65598206,1430440254691,1430440254000,233.59,867647254,created,bid
65598200,1430440255333,1430440252000,233.84,257060000,deleted,bid
65598207,1430440255701,1430440255000,233.84,253460000,created,bid
65598208,1430440255965,1430440255000,225.00,515555555,created,bid
65598209,1430440256230,1430440255000,233.60,867605792,created,bid
65598209,1430440256312,1430440255000,233.60,867605792,deleted,bid
65598206,1430440256499,1430440254000,233.59,867647254,deleted,bid
65598210,1430440257370,1430440257000,233.58,867683246,created,bid
65598210,1430440257399,1430440257000,233.58,867683246,deleted,bid
65598128,1430440257773,1430440199000,236.39,1320000000,deleted,ask
65598211,1430440257883,1430440257000,236.37,1320000000,created,ask
65598193,1430440258086,1430440249000,237.44,24000000,deleted,ask
65598212,1430440258147,1430440257000,237.35,24000000,created,ask
65598213,1430440258660,1430440258000,225.01,900732065,created,bid
65598199,1430440259284,1430440252000,236.22,200000000,deleted,ask
65598214,1430440259557,1430440259000,225.01,900732065,created,bid
65598141,1430440259688,1430440211000,235.34,858035207,deleted,bid
65598215,1430440259689,1430440259000,236.20,200000000,created,ask
65598053,1430440260243,1430440153000,235.26,878452177,deleted,bid
65598216,1430440260470,1430440260000,233.60,867617871,created,bid
65598216,1430440260592,1430440260000,233.60,867617871,deleted,bid
65598056,1430440260772,1430440154000,235.09,1588768019,deleted,bid
65598156,1430440261335,1430440219000,233.70,1776331184,deleted,bid
65598217,1430440261506,1430440261000,225.02,204999999,created,bid
65598218,1430440261647,1430440261000,212.35,2070000000,created,bid
65598167,1430440261889,1430440223000,238.99,8182725704,deleted,ask
65598219,1430440261919,1430440261000,254.57,80000000,created,ask
65598207,1430440262287,1430440255000,233.84,253460000,deleted,bid
65598220,1430440262568,1430440262000,233.59,867634237,created,bid
65598221,1430440262581,1430440262000,235.09,831298628,created,bid
65598222,1430440262728,1430440262000,233.86,260300000,created,bid
65598059,1430440263036,1430440155000,234.51,5809306461,deleted,bid
65598223,1430440263653,1430440263000,234.91,779333644,created,bid
65598204,1430440264099,1430440253000,232.26,13000000,deleted,bid
65598224,1430440264181,1430440263000,236.20,212648322,created,ask
65598215,1430440264246,1430440259000,236.20,200000000,deleted,ask
65598225,1430440264450,1430440264000,236.19,200000000,created,ask
65598142,1430440264704,1430440212000,236.36,635540000,deleted,ask
65598197,1430440264996,1430440251000,236.21,212648322,deleted,ask
65598226,1430440265226,1430440264000,236.18,212648322,created,ask
65598227,1430440265366,1430440265000,233.64,867444849,created,bid
65598228,1430440265510,1430440265000,236.22,734500000,created,ask
65598227,1430440265720,1430440265000,233.64,867444849,deleted,bid
65598229,1430440265902,1430440265000,236.26,568520000,created,ask
65598149,1430440266364,1430440215000,234.01,6379115147,deleted,bid
65598230,1430440266439,1430440266000,233.61,867585412,created,bid
65598231,1430440266836,1430440266000,237.98,3740000000,created,ask
65598106,1430440266845,1430440181000,236.89,3740000000,deleted,ask
65598232,1430440266973,1430440266000,234.51,5579306461,created,bid
65598222,1430440267465,1430440262000,233.86,260300000,deleted,bid
65598063,1430440267470,1430440157000,236.58,879200000,deleted,ask
65598233,1430440267742,1430440267000,233.64,595559444,created,bid
65598234,1430440267883,1430440267000,233.87,259740000,created,bid
65598203,1430440268058,1430440253000,236.20,371180000,deleted,ask
65598235,1430440268144,1430440267000,236.58,1503270000,created,ask
65598236,1430440268417,1430440268000,236.16,376390000,created,ask
65598237,1430440268797,1430440268000,234.01,6344662970,created,bid
65598155,1430440269195,1430440218000,233.72,2416422101,deleted,bid
65598214,1430440269273,1430440259000,225.01,900732065,deleted,bid
65598238,1430440269571,1430440269000,233.65,776400000,created,bid
65598239,1430440269836,1430440269000,233.72,2458658487,created,bid
65598238,1430440270040,1430440269000,233.65,776400000,deleted,bid
65598158,1430440270349,1430440220000,233.60,1937463476,deleted,bid
65598079,1430440270877,1430440163000,232.38,3403915738,deleted,bid
65598233,1430440271034,1430440267000,233.64,595559444,deleted,bid
65598240,1430440271544,1430440271000,233.62,3672295014,created,bid
65598218,1430440271608,1430440261000,212.35,2070000000,deleted,bid
65598241,1430440271680,1430440271000,233.61,141019039,created,bid
65598219,1430440271918,1430440261000,254.57,80000000,deleted,ask
65598080,1430440272041,1430440164000,232.23,3594169654,deleted,bid
65598242,1430440272732,1430440272000,232.38,3394814172,created,bid
65598243,1430440272735,1430440272000,233.65,152300000,created,bid
65598243,1430440272770,1430440272000,233.65,152300000,deleted,bid
65598244,1430440273276,1430440272000,232.23,2310221887,created,bid
65598225,1430440273587,1430440264000,236.19,200000000,deleted,ask
65597884,1430440273729,1430440054000,231.67,1632715492,deleted,bid
65598245,1430440273802,1430440273000,233.66,152300000,created,bid
65598246,1430440273941,1430440273000,236.15,200000000,created,ask
65598212,1430440274178,1430440257000,237.35,24000000,deleted,ask
65598247,1430440274210,1430440273000,237.41,24000000,created,ask
65598184,1430440274249,1430440242000,239.19,12000000,deleted,ask
65598248,1430440274343,1430440274000,232.20,2215070271,created,bid
65598234,1430440274553,1430440267000,233.87,259740000,deleted,bid
65598249,1430440274859,1430440274000,233.69,867263233,created,bid
65597982,1430440274864,1430440111000,231.85,3308726405,deleted,bid
65598250,1430440274992,1430440274000,233.86,251260000,created,bid
65598251,1430440275133,1430440274000,239.54,12000000,created,ask
65598236,1430440275156,1430440268000,236.16,376390000,deleted,ask
65598252,1430440275522,1430440275000,232.30,4600000,created,bid
65598253,1430440275689,1430440275000,236.14,368540000,created,ask
65598254,1430440275811,1430440275000,231.85,3507510407,created,bid
65598255,1430440276190,1430440275000,238.99,6678527382,created,ask
65598249,1430440276491,1430440274000,233.69,867263233,deleted,bid
65598256,1430440277479,1430440277000,233.67,867335999,created,bid
65598250,1430440277789,1430440274000,233.86,251260000,deleted,bid
65598257,1430440278123,1430440277000,233.86,259550000,created,bid
65598258,1430440278890,1430440278000,233.68,335049610,created,bid
65598213,1430440280447,1430440258000,225.01,900732065,deleted,bid
65598258,1430440280455,1430440278000,233.68,335049610,deleted,bid
65598259,1430440280906,1430440280000,233.69,335049610,created,bid
65598260,1430440281918,1430440281000,212.35,2070000000,created,bid
65598261,1430440282309,1430440282000,254.57,80000000,created,ask
65598256,1430440284019,1430440277000,233.67,867335999,deleted,bid
65598259,1430440284023,1430440280000,233.69,335049610,deleted,bid
65598262,1430440284469,1430440284000,233.67,867335999,created,bid
65598262,1430440284492,1430440284000,233.67,867335999,deleted,bid
65598263,1430440284732,1430440284000,236.05,912600000,created,ask
65598245,1430440285178,1430440273000,233.66,152300000,deleted,bid
65597931,1430440285457,1430440087000,235.08,810100000,deleted,bid
65597986,1430440285661,1430440114000,242.69,727200000,deleted,ask
65598264,1430440286645,1430440286000,229.66,748900000,created,bid
65598257,1430440287028,1430440277000,233.86,259550000,deleted,bid
65598265,1430440287409,1430440287000,233.82,258449999,created,bid
65598266,1430440287556,1430440287000,233.65,867419302,created,bid
65598253,1430440287630,1430440275000,236.14,368540000,deleted,ask
65598267,1430440288072,1430440287000,236.03,370810000,created,ask
65598205,1430440288547,1430440254000,236.35,624340000,deleted,ask
65598266,1430440288668,1430440287000,233.65,867419302,deleted,bid
65598268,1430440288970,1430440288000,236.17,636560000,created,ask
65598265,1430440289777,1430440287000,233.82,258449999,deleted,bid
65598269,1430440289881,1430440289000,233.64,867456128,created,bid
65598247,1430440290083,1430440273000,237.41,24000000,deleted,ask
65598270,1430440290146,1430440289000,237.33,24000000,created,ask
65598271,1430440290288,1430440290000,233.82,251330000,created,bid
65598267,1430440290400,1430440287000,236.03,370810000,deleted,ask
65598272,1430440290826,1430440290000,236.04,366480000,created,ask
65598273,1430440291092,1430440290000,233.64,867449655,created,bid
65598226,1430440291273,1430440264000,236.18,212648322,deleted,ask
65598268,1430440291292,1430440288000,236.17,636560000,deleted,ask
65598274,1430440291492,1430440291000,236.03,212648322,created,ask
65598275,1430440291631,1430440291000,236.19,618110000,created,ask
65598261,1430440291940,1430440282000,254.57,80000000,deleted,ask
65598211,1430440292010,1430440257000,236.37,1320000000,deleted,ask
65598276,1430440292151,1430440291000,236.30,1320000000,created,ask
65598260,1430440292241,1430440281000,212.35,2070000000,deleted,bid
65598269,1430440292634,1430440289000,233.64,867456128,deleted,bid
65598273,1430440292637,1430440290000,233.64,867449655,deleted,bid
65598277,1430440292928,1430440292000,233.63,867482498,created,bid
65598277,1430440293080,1430440292000,233.63,867482498,deleted,bid
65598278,1430440295325,1430440295000,233.64,867454218,created,bid
65598252,1430440295946,1430440275000,232.30,4600000,deleted,bid
65598278,1430440296467,1430440295000,233.64,867454218,deleted,bid
65598279,1430440298027,1430440297000,233.64,867473397,created,bid
65598279,1430440298133,1430440297000,233.64,867473397,deleted,bid
65598280,1430440299050,1430440298000,233.64,867475709,created,bid
65598280,1430440300070,1430440298000,233.64,867475709,deleted,bid
65598281,1430440300972,1430440300000,232.21,13000000,created,bid
65598231,1430440301315,1430440266000,237.98,3740000000,deleted,ask
65598282,1430440302102,1430440301000,212.35,2070000000,created,bid
65598283,1430440302365,1430440302000,233.64,867479525,created,bid
65598283,1430440302613,1430440302000,233.64,867479525,deleted,bid
65598284,1430440302628,1430440302000,254.57,80000000,created,ask
65598251,1430440305368,1430440274000,239.54,12000000,deleted,ask
65598285,1430440306244,1430440305000,239.39,12000000,created,ask
65598286,1430440306999,1430440306000,235.87,664200000,created,ask
